BOROUGH,Year,Geo Place Name,Name,Measure,Measure Info,Data_Value,Pollutant_Change,Pollutant_Rate_Change,Stations,Total_Level2,Total_DCFC,Public_Pct,Avg_Level2_Per_Station,Avg_DCFC_Per_Station,EV_Growth_Rate,EV_Station_Density,Chargers_Per_Station,Level2_to_DCFC_Ratio,Time_Since_EV_Adoption
STATEN ISLAND,2019,St. George and Stapleton (CD1),Annual vehicle miles traveled (cars),Million miles,per square mile,29.1,8.100000000000001,0.3857142857142858,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
MANHATTAN,2019,Manhattan,Annual vehicle miles traveled (cars),Million miles,per square mile,116.7,-51.999999999999986,-0.30823947836395965,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BRONX,2019,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,12.3,-1.1999999999999993,-0.08888888888888884,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,West Queens,Ozone (O3),Mean,ppb,30,1.6000000000000014,0.056338028169014134,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),Mean,ppb,15.1,7.3,0.9358974358974359,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Kingsbridge - Riverdale,Ozone (O3),Mean,ppb,28.4,-0.8000000000000007,-0.02739726027397263,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,Long Island City - Astoria,Annual vehicle miles traveled,Million miles,per square mile,63.8,6,0.10380622837370243,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,20.2,1.5,0.08021390374331551,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BROOKLYN,2019,Fort Greene and Brooklyn Heights (CD2),Annual vehicle miles traveled,Million miles,per square mile,146.1,94.8,1.8479532163742691,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,St. George and Stapleton (CD1),Annual vehicle miles traveled,Million miles,per square mile,31.9,9,0.39301310043668125,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
MANHATTAN,2019,Lower Manhattan,Annual vehicle miles traveled,Million miles,per square mile,112.3,-75.89999999999999,-0.4032943676939426,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
QUEENS,2019,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,15.1,-5.1,-0.2524752475247525,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
MANHATTAN,2019,East Harlem (CD11),Annual vehicle miles traveled,Million miles,per square mile,152.6,40.3,0.358860195903829,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
STATEN ISLAND,2019,Stapleton - St. George,Annual vehicle miles traveled,Million miles,per square mile,33.3,1.3999999999999986,0.043887147335423156,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,West Queens,Annual vehicle miles traveled,Million miles,per square mile,103.9,40.10000000000001,0.6285266457680252,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Flushing and Whitestone (CD7),Annual vehicle miles traveled,Million miles,per square mile,42.8,-61.10000000000001,-0.5880654475457171,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,South Beach - Tottenville,Annual vehicle miles traveled,Million miles,per square mile,13,-20.299999999999997,-0.6096096096096095,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BROOKLYN,2019,East New York,Annual vehicle miles traveled,Million miles,per square mile,55.4,-90.69999999999999,-0.6208076659822039,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
QUEENS,2019,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,23.9,8.799999999999999,0.5827814569536424,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.6,1.1999999999999993,0.16216216216216206,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.40000000000000036,-0.046511627906976785,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
BRONX,2019,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,6.7,-1,-0.12987012987012986,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
BROOKLYN,2019,Brooklyn,Fine particles (PM 2.5),Mean,mcg/m3,6.7,0.10000000000000053,0.015151515151515233,21,75,22,1,3.9473684210526314,11,0.4,0.30434782608695654,4.619047619047619,3.409090909090909,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),Mean,mcg/m3,5.8,-0.10000000000000053,-0.01694915254237297,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
BRONX,2019,Northeast Bronx,Ozone (O3),Mean,ppb,30.3,1.9000000000000021,0.0669014084507043,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
MANHATTAN,2019,Central Harlem - Morningside Heights,Ozone (O3),Mean,ppb,27.1,1.7000000000000028,0.06692913385826783,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,26.2,2.099999999999998,0.08713692946058083,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),Mean,ppb,16.8,-9.399999999999999,-0.3587786259541984,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
MANHATTAN,2019,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),Mean,ppb,26.6,9.8,0.5833333333333334,16,47,0,1,2.9375,NA,-0.627906976744186,0.7272727272727273,2.9375,NA,5
BRONX,2019,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,6.7,0,0,2,4,12,1,4,12,0,0.047619047619047616,8,0.3333333333333333,5
QUEENS,2019,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.4,-0.7999999999999989,-0.09756097560975598,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,15.5,-8.399999999999999,-0.3514644351464435,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),Mean,ppb,10.2,-4.9,-0.3245033112582782,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,26.7,11.2,0.7225806451612903,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,West Queens,Nitrogen dioxide (NO2),Mean,ppb,18.7,-8,-0.299625468164794,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
QUEENS,2019,Jamaica,Annual vehicle miles traveled,Million miles,per square mile,47.8,5,0.11682242990654207,3,7,0,1,2.3333333333333335,NA,2,0.027522935779816515,2.3333333333333335,NA,5
STATEN ISLAND,2019,Tottenville and Great Kills (CD3),Annual vehicle miles traveled,Million miles,per square mile,12.9,-0.09999999999999964,-0.007692307692307665,2,4,0,1,2,NA,1,0.034482758620689655,2,NA,5
MANHATTAN,2020,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,27,0.3999999999999986,0.015037593984962351,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),Mean,ppb,14.3,-4.399999999999999,-0.23529411764705876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,24.1,4.400000000000002,0.2233502538071067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York,Nitrogen dioxide (NO2),Mean,ppb,15.7,-8.400000000000002,-0.34854771784232375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),Mean,ppb,20.9,6.599999999999998,0.46153846153846134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,19.8,-1.0999999999999979,-0.05263157894736832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bushwick (CD4),Nitrogen dioxide (NO2),Mean,ppb,17.5,1.8000000000000007,0.11464968152866246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Queens Village (CD13),Nitrogen dioxide (NO2),Mean,ppb,20.1,0.3000000000000007,0.015151515151515187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Queens Village (CD13),Fine particles (PM 2.5),Mean,mcg/m3,5.8,-1.6000000000000005,-0.21621621621621628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.7,0.9000000000000004,0.1551724137931035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Queens,Nitrogen dioxide (NO2),Mean,ppb,20.7,0.5999999999999979,0.02985074626865661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,23.4,5.899999999999999,0.3371428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bushwick (CD4),Nitrogen dioxide (NO2),Mean,ppb,12.1,-11.299999999999999,-0.4829059829059829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,23.1,11.000000000000002,0.9090909090909093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,22,-5,-0.18518518518518517,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,12.9,0.5999999999999996,0.048780487804878016,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
BROOKLYN,2020,Bushwick (CD4),Fine particles (PM 2.5),Mean,mcg/m3,6.5,-0.20000000000000018,-0.029850746268656744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,24.3,2.3000000000000007,0.10454545454545458,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BROOKLYN,2020,Brooklyn,Nitrogen dioxide (NO2),Mean,ppb,16,-7.100000000000001,-0.3073593073593074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),Mean,ppb,22.1,6.100000000000001,0.3812500000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),Mean,ppb,21.3,8.4,0.6511627906976745,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
BRONX,2020,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),Mean,mcg/m3,6.4,-0.2999999999999998,-0.044776119402985044,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),Mean,ppb,22.5,-1.8000000000000007,-0.0740740740740741,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BROOKLYN,2020,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),Mean,ppb,15.5,-6.600000000000001,-0.29864253393665163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Chelsea - Clinton,Nitrogen dioxide (NO2),Mean,ppb,23.9,1.3999999999999986,0.06222222222222216,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Queens Village (CD13),Fine particles (PM 2.5),Mean,mcg/m3,6.6,-0.10000000000000053,-0.014925373134328438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,High Bridge - Morrisania,Fine particles (PM 2.5),Mean,mcg/m3,6.6,0.1999999999999993,0.03124999999999989,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
QUEENS,2020,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.5,-0.09999999999999964,-0.015151515151515098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,6,-0.5999999999999996,-0.09090909090909086,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
QUEENS,2020,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,7.4,0.9000000000000004,0.13846153846153852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),Mean,ppb,17.8,-6.099999999999998,-0.2552301255230125,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Fordham and University Heights (CD5),Fine particles (PM 2.5),Mean,mcg/m3,6.7,0.7000000000000002,0.1166666666666667,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Chelsea-Village,Fine particles (PM 2.5),Mean,mcg/m3,8.5,1.5,0.21428571428571427,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,5.8,-1.6000000000000005,-0.21621621621621628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Long Island City and Astoria (CD1),Fine particles (PM 2.5),Mean,mcg/m3,6.8,1,0.1724137931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,6.7,0.20000000000000018,0.030769230769230795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Chelsea - Clinton,Fine particles (PM 2.5),Mean,mcg/m3,8.6,0.09999999999999964,0.0117647058823529,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BROOKLYN,2020,East New York and Starrett City (CD5),Fine particles (PM 2.5),Mean,mcg/m3,6,-0.7000000000000002,-0.10447761194029853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,6.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York,Fine particles (PM 2.5),Mean,mcg/m3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Flushing and Whitestone (CD7),Fine particles (PM 2.5),Mean,mcg/m3,6.5,-0.2999999999999998,-0.044117647058823505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
STATEN ISLAND,2020,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),Mean,ppb,20.7,10.5,1.0294117647058825,5,12,0,1,2.4,NA,1.5,0.08620689655172414,2.4,NA,6
BRONX,2020,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,17,-4.300000000000001,-0.2018779342723005,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
BROOKLYN,2020,East New York,Nitrogen dioxide (NO2),Mean,ppb,10.4,-5.1,-0.3290322580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,16.8,-0.1999999999999993,-0.0117647058823529,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,East Harlem (CD11),Nitrogen dioxide (NO2),Mean,ppb,18.8,1,0.056179775280898875,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,6.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
STATEN ISLAND,2020,Staten Island,Nitrogen dioxide (NO2),Mean,ppb,11.6,-9.1,-0.4396135265700483,5,12,0,1,2.4,NA,1.5,0.08620689655172414,2.4,NA,6
MANHATTAN,2020,Manhattan,Nitrogen dioxide (NO2),Mean,ppb,20.5,1.6999999999999993,0.09042553191489358,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
MANHATTAN,2020,Manhattan,Nitrogen dioxide (NO2),Mean,ppb,23.7,3.1999999999999993,0.15609756097560973,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,High Bridge - Morrisania,Nitrogen dioxide (NO2),Mean,ppb,21.5,4.699999999999999,0.2797619047619047,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,East Harlem (CD11),Fine particles (PM 2.5),Mean,mcg/m3,6.4,-2.1999999999999993,-0.25581395348837205,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,5.8,-0.7000000000000002,-0.10769230769230773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
STATEN ISLAND,2020,Staten Island,Fine particles (PM 2.5),Mean,mcg/m3,6.5,0.7000000000000002,0.12068965517241383,5,12,0,1,2.4,NA,1.5,0.08620689655172414,2.4,NA,6
BROOKLYN,2020,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,7.6,1.5999999999999996,0.2666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York,Fine particles (PM 2.5),Mean,mcg/m3,6.9,-0.6999999999999993,-0.09210526315789465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,7.4,1,0.15625,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
MANHATTAN,2020,Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,7.5,0.09999999999999964,0.013513513513513466,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,6.6,0.7999999999999998,0.1379310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,14.2,-6.5,-0.3140096618357488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Clinton and Chelsea (CD4),Fine particles (PM 2.5),Mean,mcg/m3,8,0.5,0.06666666666666667,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,6.4,-0.2999999999999998,-0.044776119402985044,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Central Harlem (CD10),Fine particles (PM 2.5),Mean,mcg/m3,6.7,-1.2999999999999998,-0.16249999999999998,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
MANHATTAN,2020,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,6.8,0.09999999999999964,0.014925373134328304,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BROOKLYN,2020,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,6.8,-0.10000000000000053,-0.014492753623188482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,7,0.20000000000000018,0.02941176470588238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York,Fine particles (PM 2.5),Mean,mcg/m3,6,-1,-0.14285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,18,-3.5,-0.16279069767441862,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Central Harlem (CD10),Fine particles (PM 2.5),Mean,mcg/m3,6.4,-0.39999999999999947,-0.05882352941176463,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,6.4,0,0,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
BRONX,2020,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,19.3,1.3000000000000007,0.07222222222222226,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
BROOKLYN,2020,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,23.1,12.700000000000001,1.2211538461538463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,22,-1.6999999999999993,-0.07172995780590714,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,6.7,0.7000000000000002,0.1166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,East New York,Nitrogen dioxide (NO2),Mean,ppb,15.7,-7.400000000000002,-0.32034632034632043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,6,-0.5999999999999996,-0.09090909090909086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,Gramercy Park - Murray Hill,Fine particles (PM 2.5),Mean,mcg/m3,8.2,1.799999999999999,0.28124999999999983,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BROOKLYN,2020,Brooklyn,Fine particles (PM 2.5),Mean,mcg/m3,6.1,-0.6000000000000005,-0.08955223880597023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Bedford Stuyvesant (CD3),Fine particles (PM 2.5),Mean,mcg/m3,7,0.9000000000000004,0.14754098360655746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,21.3,7.100000000000001,0.5000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,7.2,0.7999999999999998,0.12499999999999997,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,7.8,-0.39999999999999947,-0.04878048780487799,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
MANHATTAN,2020,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,14.2,-7.800000000000001,-0.35454545454545455,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,7.2,0,0,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Clinton and Chelsea (CD4),Fine particles (PM 2.5),Mean,mcg/m3,8.3,0.5000000000000009,0.06410256410256422,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,13.2,-6.100000000000001,-0.3160621761658032,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Central Harlem - Morningside Heights,Fine particles (PM 2.5),Mean,mcg/m3,7.4,-0.9000000000000004,-0.10843373493975907,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
BRONX,2020,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,13,-0.1999999999999993,-0.015151515151515098,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
QUEENS,2020,Flushing - Clearview,Nitrogen dioxide (NO2),Mean,ppb,11,-10.3,-0.48356807511737093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Flushing - Clearview,Ozone (O3),Mean,ppb,31.6,1.6000000000000014,0.05333333333333338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
QUEENS,2020,Long Island City - Astoria,Ozone (O3),Mean,ppb,31,-0.6000000000000014,-0.018987341772151944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,Northeast Bronx,Ozone (O3),Mean,ppb,30.9,0.5999999999999979,0.019801980198019733,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
MANHATTAN,2020,Chelsea - Clinton,Fine particles (PM 2.5),Mean,mcg/m3,8.7,1.299999999999999,0.17567567567567552,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,13,2,0.18181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
MANHATTAN,2020,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,7.3,-1.3999999999999995,-0.160919540229885,11,29,1,1,2.9,1,-0.3125,0.5,2.727272727272727,29,6
QUEENS,2020,Southeast Queens,Ozone (O3),Mean,ppb,30,-1,-0.03225806451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Brooklyn,Nitrogen dioxide (NO2),Mean,ppb,22.7,7,0.445859872611465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BROOKLYN,2020,Williamsburg - Bushwick,Ozone (O3),Mean,ppb,29.4,0.09999999999999787,0.0034129692832763777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
BRONX,2020,High Bridge - Morrisania,Nitrogen dioxide (NO2),Mean,ppb,14.8,1.8000000000000007,0.13846153846153852,2,4,0,1,2,NA,0,0.047619047619047616,2,NA,6
